130600.0000	1053.0000	  10.0000	  14.0000	   5.0000	   0.4000	  16.0000	  63.0000
130600.0000	1054.0000	  24.0000	  30.0000	   5.0000	   0.4000	  15.0000	  59.0000
130600.0000	1055.0000	  14.0000	  21.0000	   3.0000	   0.4000	  13.0000	  76.0000
130600.0000	1056.0000	  17.0000	  32.0000	   6.0000	   0.6000	  17.0000	  78.0000
130700.0000	1057.0000	  23.0000	  58.0000	   5.0000	   0.7000	  43.0000	  49.0000
130700.0000	1058.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
130700.0000	1059.0000	  24.0000	  68.0000	   7.0000	   0.7000	  24.0000	 109.0000
130700.0000	1060.0000	  35.0000	  56.0000	   8.0000	   0.5000	  18.0000	 121.0000
130700.0000	1061.0000	  21.0000	  92.0000	   6.0000	   0.5000	  34.0000	  32.0000
130800.0000	1062.0000	  26.0000	  58.0000	   4.0000	   0.7000	  67.0000	   7.0000
130800.0000	1063.0000	  18.0000	  34.0000	   7.0000	   0.7000	  21.0000	  25.0000
130800.0000	1064.0000	  27.0000	  42.0000	   4.0000	   0.8000	  56.0000	  12.0000
130800.0000	1065.0000	  11.0000	  36.0000	   8.0000	   0.8000	  31.0000	  28.0000
130800.0000	1066.0000	  18.0000	  27.0000	   6.0000	   0.6000	  24.0000	   5.0000
131000.0000	1067.0000	   6.0000	  30.0000	   8.0000	   0.7000	  19.0000	  82.0000
131000.0000	1068.0000	  17.0000	  33.0000	   6.0000	   0.5000	  36.0000	  51.0000
131000.0000	1069.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
131000.0000	1070.0000	  10.0000	  31.0000	   5.0000	   0.8000	  31.0000	  59.0000
130900.0000	1071.0000	   8.0000	   9.0000	   2.0000	   0.1000	  29.0000	  63.0000
130900.0000	1072.0000	  15.0000	   5.0000	  14.0000	   0.3000	  14.0000	  27.0000
130900.0000	1073.0000	  12.0000	  27.0000	   4.0000	   0.2000	  19.0000	  65.0000
131100.0000	1074.0000	  18.0000	  30.0000	   8.0000	   0.4000	  16.0000	  79.0000
131100.0000	1075.0000	  14.0000	  28.0000	   6.0000	   0.4000	  15.0000	  76.0000
131100.0000	1076.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
130500.0000	1077.0000	  24.0000	  30.0000	   9.0000	   0.7000	  17.0000	-999.0000
130500.0000	1078.0000	  15.0000	  40.0000	   4.0000	   0.5000	  20.0000	  66.0000
130500.0000	1079.0000	  12.0000	  50.0000	   6.0000	   0.6000	  21.0000	  59.0000
130500.0000	1080.0000	  21.0000	  44.0000	   5.0000	   0.4000	  14.0000	  68.0000
140100.0000	1081.0000	  39.0000	  79.0000	   5.0000	   0.9000	  47.0000	 108.0000
140100.0000	1082.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
140100.0000	1083.0000	  26.0000	  50.0000	   6.0000	   0.7000	  14.0000	 127.0000
140100.0000	1084.0000	  98.0000	 127.0000	   4.0000	   0.9000	  21.0000	 137.0000
140100.0000	1085.0000	  81.0000	 136.0000	   5.0000	   1.1000	  20.0000	 145.0000
140100.0000	1086.0000	  61.0000	 129.0000	   4.0000	   1.0000	  23.0000	 142.0000
140100.0000	1087.0000	  70.0000	 117.0000	   3.0000	   0.9000	  17.0000	 152.0000
140100.0000	1088.0000	  40.0000	  68.0000	   4.0000	   0.9000	  43.0000	  73.0000
140100.0000	1089.0000	  74.0000	 161.0000	   5.0000	   0.8000	  43.0000	 117.0000
150100.0000	1090.0000	  28.0000	  52.0000	   6.0000	   0.8000	  15.0000	  66.0000
150100.0000	1091.0000	  28.0000	  63.0000	   6.0000	   0.9000	  43.0000	  71.0000
150100.0000	1092.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
150100.0000	1093.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
150100.0000	1094.0000	  36.0000	  51.0000	   4.0000	   0.7000	  25.0000	  76.0000
150100.0000	1095.0000	  21.0000	  52.0000	   6.0000	   0.9000	  37.0000	  51.0000
150100.0000	1096.0000	  31.0000	  38.0000	   5.0000	   0.9000	  39.0000	  51.0000
150100.0000	1097.0000	  39.0000	  75.0000	   5.0000	   0.9000	  44.0000	  47.0000
210100.0000	1098.0000	   9.0000	  15.0000	  16.0000	   1.0000	  26.0000	  34.0000
210100.0000	1099.0000	   5.0000	  20.0000	   4.0000	   0.8000	  19.0000	  38.0000
210100.0000	1100.0000	   8.0000	  24.0000	  36.0000	   0.6000	  18.0000	  35.0000
210100.0000	1101.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
210100.0000	1102.0000	   8.0000	  28.0000	   5.0000	   0.7000	  26.0000	  33.0000
210100.0000	1103.0000	   6.0000	  32.0000	  18.0000	   0.6000	  18.0000	  46.0000
210100.0000	1104.0000	   5.0000	  22.0000	  38.0000	   0.7000	  18.0000	  43.0000
210100.0000	1105.0000	   7.0000	  28.0000	   6.0000	   0.6000	  22.0000	  39.0000
210100.0000	1106.0000	  12.0000	  25.0000	  32.0000	   0.6000	  20.0000	  42.0000
210100.0000	1107.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
210100.0000	1108.0000	  10.0000	  16.0000	   8.0000	   0.4000	  13.0000	  52.0000
210200.0000	1109.0000	  13.0000	  38.0000	   8.0000	   0.2000	  39.0000	  16.0000
210200.0000	1110.0000	  10.0000	  24.0000	   8.0000	   0.5000	  51.0000	  33.0000
210200.0000	1111.0000	  10.0000	  22.0000	   5.0000	   0.8000	  16.0000	  42.0000
210200.0000	1112.0000	  12.0000	  13.0000	   8.0000	   0.4000	  29.0000	  20.0000
210200.0000	1113.0000	   6.0000	  14.0000	   9.0000	   0.3000	  22.0000	  38.0000
210200.0000	1114.0000	   7.0000	  21.0000	   5.0000	   0.3000	  27.0000	  42.0000
210200.0000	1115.0000	  10.0000	  12.0000	   6.0000	   0.3000	  18.0000	  44.0000
210200.0000	1116.0000	  17.0000	  29.0000	   8.0000	   0.4000	  33.0000	  41.0000
210200.0000	1117.0000	  11.0000	  19.0000	   5.0000	   0.6000	  35.0000	  18.0000
210200.0000	1118.0000	   9.0000	  13.0000	   7.0000	   0.5000	  19.0000	  21.0000
220100.0000	1119.0000	  41.0000	  54.0000	   3.0000	   0.9000	  33.0000	  89.0000
220100.0000	1120.0000	  31.0000	  57.0000	   4.0000	   0.8000	  23.0000	  99.0000
220100.0000	1121.0000	  35.0000	  85.0000	   3.0000	   0.9000	  33.0000	  90.0000
220100.0000	1122.0000	  29.0000	  59.0000	   3.0000	   0.8000	  20.0000	 117.0000
220100.0000	1123.0000	  32.0000	  60.0000	   1.0000	   0.8000	  24.0000	 109.0000
220100.0000	1124.0000	  24.0000	  43.0000	   2.0000	   0.7000	  13.0000	 102.0000
220100.0000	1125.0000	  20.0000	  34.0000	   2.0000	   0.6000	  10.0000	  83.0000
220100.0000	1126.0000	  31.0000	  56.0000	   3.0000	   0.8000	  24.0000	  94.0000
220100.0000	1127.0000	  33.0000	  58.0000	   3.0000	   0.8000	  20.0000	 103.0000
220100.0000	1128.0000	  27.0000	  51.0000	   1.0000	   0.7000	  18.0000	 103.0000
230100.0000	1129.0000	  27.0000	  64.0000	   9.0000	   1.2000	  11.0000	 140.0000
230100.0000	1130.0000	  31.0000	  60.0000	  10.0000	   0.7000	  26.0000	 118.0000
230100.0000	1131.0000	  35.0000	  48.0000	  14.0000	   0.9000	  10.0000	  95.0000
230100.0000	1132.0000	  33.0000	  75.0000	   6.0000	   0.1000	  15.0000	 135.0000
230100.0000	1133.0000	  32.0000	  94.0000	   8.0000	   0.7000	  11.0000	 133.0000
230100.0000	1134.0000	  31.0000	  96.0000	   6.0000	   0.5000	  22.0000	 101.0000
230100.0000	1135.0000	  33.0000	  65.0000	   6.0000	   0.8000	  14.0000	 113.0000
230100.0000	1136.0000	-999.0000	  63.0000	  11.0000	   1.0000	  12.0000	 133.0000
230100.0000	1137.0000	  40.0000	  71.0000	   7.0000	   0.7000	  14.0000	 115.0000
230100.0000	1138.0000	  28.0000	  57.0000	  10.0000	   0.7000	  12.0000	 138.0000
230100.0000	1139.0000	  36.0000	  82.0000	   8.0000	   0.9000	  10.0000	 129.0000
230100.0000	1140.0000	  30.0000	  59.0000	   7.0000	   0.9000	  18.0000	 117.0000
310100.0000	1141.0000	   8.0000	  27.0000	   5.0000	   0.4000	  27.0000	  13.0000
310100.0000	1142.0000	  16.0000	  32.0000	   3.0000	   0.3000	  23.0000	  17.0000
310100.0000	1143.0000	   1.0000	  30.0000	   4.0000	   0.2000	  18.0000	  17.0000
310100.0000	1144.0000	  11.0000	  30.0000	   9.0000	   0.6000	  33.0000	   2.0000
310100.0000	1145.0000	  12.0000	  33.0000	   5.0000	   0.6000	  24.0000	  22.0000
310100.0000	1146.0000	   9.0000	  23.0000	   2.0000	   0.7000	  17.0000	  17.0000
310100.0000	1147.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
310100.0000	1148.0000	  11.0000	  20.0000	   5.0000	   0.5000	  22.0000	  12.0000
310100.0000	1149.0000	   9.0000	  26.0000	   7.0000	   0.2000	  14.0000	  20.0000
310100.0000	1150.0000	  11.0000	  24.0000	   6.0000	   0.3000	  16.0000	  23.0000
320100.0000	1151.0000	  19.0000	  48.0000	  14.0000	   0.4000	  49.0000	  37.0000
320100.0000	1152.0000	  17.0000	  46.0000	   6.0000	   0.4000	  36.0000	  78.0000
320100.0000	1153.0000	  22.0000	  46.0000	   4.0000	   0.6000	  14.0000	  91.0000
320100.0000	1154.0000	  11.0000	  55.0000	   4.0000	   0.7000	  42.0000	  68.0000
320100.0000	1155.0000	  23.0000	  60.0000	   6.0000	   0.7000	  44.0000	  81.0000
320100.0000	1156.0000	   8.0000	  34.0000	   3.0000	   0.3000	  22.0000	  74.0000
320100.0000	1157.0000	   6.0000	  72.0000	   7.0000	   0.9000	  64.0000	  16.0000
320100.0000	1158.0000	  23.0000	  62.0000	   4.0000	   0.8000	  43.0000	  83.0000
320100.0000	1159.0000	  26.0000	  50.0000	   4.0000	   0.6000	  21.0000	  85.0000
320500.0000	1160.0000	  12.0000	  33.0000	   2.0000	   0.4000	  28.0000	  12.0000
320500.0000	1161.0000	  14.0000	  44.0000	   6.0000	   0.5000	  16.0000	  15.0000
320500.0000	1162.0000	  12.0000	  28.0000	   6.0000	   0.5000	  25.0000	  13.0000
320500.0000	1163.0000	  11.0000	  28.0000	   1.0000	   0.7000	  22.0000	  48.0000
320500.0000	1164.0000	  11.0000	  29.0000	   4.0000	   0.3000	  29.0000	  10.0000
320500.0000	1165.0000	  15.0000	  37.0000	   2.0000	   0.7000	  26.0000	   9.0000
320500.0000	1166.0000	  12.0000	  31.0000	   5.0000	   0.7000	  20.0000	  19.0000
320500.0000	1167.0000	  14.0000	  28.0000	   7.0000	   0.5000	  19.0000	  12.0000
320600.0000	1168.0000	  21.0000	  38.0000	  16.0000	   0.2000	  35.0000	  10.0000
320600.0000	1169.0000	  15.0000	  32.0000	  14.0000	   0.4000	  39.0000	-999.0000
320600.0000	1170.0000	  17.0000	  40.0000	  16.0000	   0.3000	  39.0000	  11.0000
320600.0000	1171.0000	  16.0000	  35.0000	  13.0000	   0.5000	  40.0000	   6.0000
320600.0000	1172.0000	  21.0000	  54.0000	  16.0000	   0.5000	  40.0000	   2.0000
320700.0000	1173.0000	   8.0000	  22.0000	   5.0000	   0.6000	  22.0000	  17.0000
320700.0000	1174.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320700.0000	1175.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320700.0000	1176.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320300.0000	1177.0000	  18.0000	  37.0000	   8.0000	   0.6000	  15.0000	  35.0000
320300.0000	1178.0000	  21.0000	  36.0000	   6.0000	   0.5000	  25.0000	  35.0000
320300.0000	1179.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320300.0000	1180.0000	  14.0000	  23.0000	   5.0000	   0.5000	  35.0000	  24.0000
320300.0000	1181.0000	  16.0000	  21.0000	   4.0000	   0.4000	  18.0000	  43.0000
320300.0000	1182.0000	  12.0000	  20.0000	   4.0000	   0.5000	  17.0000	  47.0000
320300.0000	1183.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321000.0000	1184.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321000.0000	1185.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321000.0000	1186.0000	   8.0000	  56.0000	   6.0000	   0.3000	  27.0000	  76.0000
321000.0000	1187.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320200.0000	1188.0000	  11.0000	  52.0000	   5.0000	   0.4000	  22.0000	  23.0000
320200.0000	1189.0000	  17.0000	  49.0000	   6.0000	   0.4000	  39.0000	  18.0000
320200.0000	1190.0000	  20.0000	  43.0000	   7.0000	   0.5000	  34.0000	  12.0000
320200.0000	1191.0000	  13.0000	  40.0000	   4.0000	   0.6000	  18.0000	  29.0000
320200.0000	1192.0000	  18.0000	  31.0000	   7.0000	   0.4000	  32.0000	   9.0000
320200.0000	1193.0000	  11.0000	  38.0000	   6.0000	   0.2000	  26.0000	  10.0000
320200.0000	1194.0000	  15.0000	  39.0000	   7.0000	   0.4000	  22.0000	  27.0000
320200.0000	1195.0000	  13.0000	  46.0000	   7.0000	   0.5000	  36.0000	  18.0000
320400.0000	1196.0000	  14.0000	  23.0000	   8.0000	   0.4000	  27.0000	  36.0000
320400.0000	1197.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320400.0000	1198.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320400.0000	1199.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320400.0000	1200.0000	  17.0000	-999.0000	   7.0000	   0.5000	  20.0000	  41.0000
320400.0000	1201.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321100.0000	1202.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321100.0000	1203.0000	  21.0000	  46.0000	   7.0000	   0.6000	  32.0000	  63.0000
321100.0000	1204.0000	  13.0000	  39.0000	  10.0000	   0.4000	  22.0000	  75.0000
321100.0000	1205.0000	  19.0000	  34.0000	   6.0000	   0.6000	  22.0000	  71.0000
321200.0000	1206.0000	  21.0000	  46.0000	   7.0000	   0.4000	  16.0000	  56.0000
321200.0000	1207.0000	  27.0000	  37.0000	   5.0000	   0.4000	  16.0000	  57.0000
321200.0000	1208.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321200.0000	1209.0000	  30.0000	  34.0000	   4.0000	   0.5000	  18.0000	  69.0000
320800.0000	1210.0000	   7.0000	  11.0000	   5.0000	   0.6000	  21.0000	  32.0000
320800.0000	1211.0000	  13.0000	   6.0000	   6.0000	   0.5000	  17.0000	  36.0000
320800.0000	1212.0000	   8.0000	   9.0000	   4.0000	   0.5000	  28.0000	  27.0000
320800.0000	1213.0000	  13.0000	  14.0000	   4.0000	   0.3000	  23.0000	  38.0000
320800.0000	1214.0000	   5.0000	  11.0000	   4.0000	   0.4000	  36.0000	  26.0000
320900.0000	1215.0000	  30.0000	  51.0000	   3.0000	   0.6000	  18.0000	  63.0000
320900.0000	1216.0000	-999.0000	-999.0000	   3.0000	   0.4000	  33.0000	-999.0000
320900.0000	1217.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
320900.0000	1218.0000	  16.0000	  32.0000	   2.0000	   0.6000	  19.0000	  45.0000
321300.0000	1219.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
321300.0000	1220.0000	  16.0000	  23.0000	   3.0000	   0.3000	  39.0000	  27.0000
321300.0000	1221.0000	  10.0000	  16.0000	   1.0000	   0.5000	  25.0000	  40.0000
321300.0000	1222.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330100.0000	1223.0000	  10.0000	  23.0000	   5.0000	   0.4000	  22.0000	  23.0000
330100.0000	1224.0000	  10.0000	  22.0000	   5.0000	   0.4000	  15.0000	  34.0000
330100.0000	1225.0000	   8.0000	  20.0000	   4.0000	   0.5000	   6.0000	  39.0000
330100.0000	1226.0000	  11.0000	  29.0000	   3.0000	   0.2000	  18.0000	  23.0000
330100.0000	1227.0000	  11.0000	  22.0000	   4.0000	   0.5000	  18.0000	   4.0000
330100.0000	1228.0000	   9.0000	  22.0000	   4.0000	   0.4000	  25.0000	  23.0000
330100.0000	1229.0000	  12.0000	  29.0000	   5.0000	   0.4000	  30.0000	  22.0000
330100.0000	1230.0000	  11.0000	  27.0000	   4.0000	   0.4000	  23.0000	  21.0000
330100.0000	1231.0000	  12.0000	  49.0000	   4.0000	   0.4000	  33.0000	  12.0000
330100.0000	1232.0000	  12.0000	  27.0000	   3.0000	   0.4000	  15.0000	  24.0000
330100.0000	1233.0000	  10.0000	  25.0000	   4.0000	   0.3000	  15.0000	  31.0000
330200.0000	1234.0000	   3.0000	  14.0000	   4.0000	   0.2000	   8.0000	  24.0000
330200.0000	1235.0000	   2.0000	  13.0000	   6.0000	   0.5000	  14.0000	  21.0000
330200.0000	1236.0000	   2.0000	  21.0000	   5.0000	   0.4000	   9.0000	  18.0000
330200.0000	1237.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330200.0000	1238.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330200.0000	1239.0000	   6.0000	  13.0000	   9.0000	   0.3000	  11.0000	  20.0000
330200.0000	1240.0000	   3.0000	   5.0000	   5.0000	   0.6000	  12.0000	  23.0000
330200.0000	1241.0000	   6.0000	  21.0000	   5.0000	   0.4000	  16.0000	  17.0000
330300.0000	1242.0000	   6.0000	  22.0000	   5.0000	   0.4000	  15.0000	  13.0000
330300.0000	1243.0000	   5.0000	  19.0000	   5.0000	   0.5000	  11.0000	  14.0000
330300.0000	1244.0000	   8.0000	  20.0000	   4.0000	   0.3000	   9.0000	  20.0000
330300.0000	1245.0000	   4.0000	  13.0000	   4.0000	   0.4000	  13.0000	  12.0000
330600.0000	1246.0000	   6.0000	  23.0000	   4.0000	   0.4000	  16.0000	  28.0000
330600.0000	1247.0000	   8.0000	  20.0000	   8.0000	   0.4000	   9.0000	  27.0000
330600.0000	1248.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330500.0000	1249.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330500.0000	1250.0000	   7.0000	  47.0000	   8.0000	   0.4000	  24.0000	  23.0000
330500.0000	1251.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330400.0000	1252.0000	  10.0000	  29.0000	   8.0000	   0.4000	  19.0000	  15.0000
330400.0000	1253.0000	   8.0000	  27.0000	   2.0000	   0.3000	  11.0000	  17.0000
330400.0000	1254.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
331000.0000	1255.0000	   4.0000	  21.0000	   4.0000	   0.3000	   7.0000	  27.0000
331000.0000	1256.0000	  10.0000	  28.0000	   4.0000	   0.3000	  10.0000	  15.0000
331000.0000	1257.0000	   6.0000	  19.0000	   4.0000	   0.4000	  14.0000	  11.0000
330900.0000	1258.0000	   8.0000	  27.0000	   2.0000	   0.4000	  14.0000	  15.0000
330900.0000	1259.0000	   9.0000	  21.0000	   2.0000	   0.3000	  13.0000	  16.0000
330900.0000	1260.0000	   9.0000	  20.0000	   2.0000	   0.4000	  12.0000	  26.0000
330700.0000	1261.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
330700.0000	1262.0000	   6.0000	   8.0000	   2.0000	   0.4000	   8.0000	  26.0000
330700.0000	1263.0000	   5.0000	  19.0000	   4.0000	   0.3000	  12.0000	  25.0000
330800.0000	1264.0000	  15.0000	  59.0000	   4.0000	   0.4000	  19.0000	  21.0000
330800.0000	1265.0000	   6.0000	  26.0000	   6.0000	   0.3000	  16.0000	  45.0000
330800.0000	1266.0000	   6.0000	  18.0000	   3.0000	   0.4000	  19.0000	  22.0000
331100.0000	1267.0000	   6.0000	  12.0000	   4.0000	   0.3000	  11.0000	  16.0000
331100.0000	1268.0000	  10.0000	  14.0000	   5.0000	   0.5000	   6.0000	  20.0000
331100.0000	1269.0000	   5.0000	  31.0000	   5.0000	   0.3000	  12.0000	  23.0000
340100.0000	1270.0000	  11.0000	  63.0000	   7.0000	   0.6000	  59.0000	   1.0000
340100.0000	1271.0000	  17.0000	-999.0000	   5.0000	   0.3000	  24.0000	  36.0000
340100.0000	1272.0000	  22.0000	  30.0000	   6.0000	   0.6000	  36.0000	  32.0000
340100.0000	1273.0000	  15.0000	  27.0000	   5.0000	   0.4000	  18.0000	  28.0000
340100.0000	1274.0000	  18.0000	  28.0000	   5.0000	   0.6000	  36.0000	  32.0000
340100.0000	1275.0000	  17.0000	  15.0000	   5.0000	   0.5000	  25.0000	  28.0000
340100.0000	1276.0000	  13.0000	  23.0000	   5.0000	   0.4000	  18.0000	  50.0000
340100.0000	1277.0000	  22.0000	  27.0000	   1.0000	   0.5000	  56.0000	  12.0000
340100.0000	1278.0000	  10.0000	  42.0000	   5.0000	   1.7000	  42.0000	  23.0000
340100.0000	1279.0000	  17.0000	  30.0000	   6.0000	   0.4000	  45.0000	  19.0000
350100.0000	1280.0000	   2.0000	   7.0000	   5.0000	   0.7000	   2.0000	  26.0000
350100.0000	1281.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000	-999.0000
350100.0000	1282.0000	   4.0000	  16.0000	   3.0000	   0.7000	  15.0000	   7.0000
350100.0000	1283.0000	   6.0000	  25.0000	   5.0000	   0.8000	  10.0000	  12.0000
350100.0000	1284.0000	   4.0000	  12.0000	   2.0000	   0.4000	   3.0000	  18.0000
350100.0000	1285.0000	   3.0000	  23.0000	   6.0000	   1.0000	  10.0000	   6.0000
350200.0000	1286.0000	  25.0000	  32.0000	   2.0000	   0.5000	   9.0000	  27.0000
350200.0000	1287.0000	  12.0000	  24.0000	   4.0000	   0.4000	  16.0000	  67.0000
350200.0000	1288.0000	  31.0000	  26.0000	   9.0000	   0.3000	  20.0000	  69.0000
360100.0000	1290.0000	   6.0000	  19.0000	   4.0000	   0.3000	  33.0000	  21.0000
360100.0000	1291.0000	   5.0000	  35.0000	   8.0000	   0.3000	  50.0000	  16.0000
360100.0000	1292.0000	  16.0000	  33.0000	  15.0000	   0.2000	  16.0000	  43.0000
